cat_gral,name,mes,ano,categoria,tipo,visitantes,ap
RN,El Nogalar de los Toldos,9,2017,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2017,Residentes,Nacionales Mayores,9,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2017,Residentes,Residentes Provinciales,20,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2017,Residentes,Residentes Locales,30,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2017,Residentes,Estudiantes,200,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2017,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2017,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2017,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2017,Residentes,Nacionales Mayores,9,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2017,Residentes,Residentes Provinciales,10,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2017,Residentes,Residentes Locales,11,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2017,Residentes,Estudiantes,57,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2017,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2017,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2017,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2017,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2017,Residentes,Residentes Provinciales,16,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2017,Residentes,Residentes Locales,2,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2017,Residentes,Estudiantes,39,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2017,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2017,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2017,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2017,Residentes,Nacionales Mayores,12,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2017,Residentes,Residentes Provinciales,6,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2017,Residentes,Residentes Locales,20,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2017,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2017,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2017,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2018,Extranjeros,Extranjeros,44,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2018,Residentes,Nacionales Mayores,12,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2018,Residentes,Residentes Provinciales,30,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2018,Residentes,Residentes Locales,61,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2018,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2018,Residentes,Jubilados y Pensionados,5,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2018,Residentes,Menores,57,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2018,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2018,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2018,Residentes,Residentes Provinciales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2018,Residentes,Residentes Locales,2,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2018,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2018,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2018,Residentes,Menores,25,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2018,Extranjeros,Extranjeros,20,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2018,Residentes,Nacionales Mayores,28,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2018,Residentes,Residentes Provinciales,30,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2018,Residentes,Residentes Locales,48,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2018,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2018,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2018,Residentes,Menores,28,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2018,Extranjeros,Extranjeros,15,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2018,Residentes,Nacionales Mayores,2,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2018,Residentes,Residentes Provinciales,26,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2018,Residentes,Residentes Locales,47,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2018,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2018,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2018,Residentes,Menores,19,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2018,Extranjeros,Extranjeros,1,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2018,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2018,Residentes,Residentes Provinciales,9,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2018,Residentes,Residentes Locales,21,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2018,Residentes,Estudiantes,36,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2018,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2018,Residentes,Menores,13,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2018,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2018,Residentes,Nacionales Mayores,1,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2018,Residentes,Residentes Provinciales,2,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2018,Residentes,Residentes Locales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2018,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2018,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2018,Residentes,Menores,1,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2018,Extranjeros,Extranjeros,9,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2018,Residentes,Nacionales Mayores,14,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2018,Residentes,Residentes Provinciales,10,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2018,Residentes,Residentes Locales,21,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2018,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2018,Residentes,Jubilados y Pensionados,10,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2018,Residentes,Menores,5,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2018,Extranjeros,Extranjeros,7,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2018,Residentes,Nacionales Mayores,13,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2018,Residentes,Residentes Provinciales,7,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2018,Residentes,Residentes Locales,5,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2018,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2018,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2018,Residentes,Menores,17,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2018,Extranjeros,Extranjeros,6,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2018,Residentes,Nacionales Mayores,15,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2018,Residentes,Residentes Provinciales,11,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2018,Residentes,Residentes Locales,26,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2018,Residentes,Estudiantes,250,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2018,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2018,Residentes,Menores,11,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2018,Extranjeros,Extranjeros,2,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2018,Residentes,Nacionales Mayores,1,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2018,Residentes,Residentes Provinciales,15,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2018,Residentes,Residentes Locales,15,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2018,Residentes,Estudiantes,49,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2018,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2018,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2018,Extranjeros,Extranjeros,15,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2018,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2018,Residentes,Residentes Provinciales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2018,Residentes,Residentes Locales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2018,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2018,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2018,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2018,Extranjeros,Extranjeros,42,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2018,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2018,Residentes,Residentes Provinciales,15,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2018,Residentes,Residentes Locales,20,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2018,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2018,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2018,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2019,Extranjeros,Extranjeros,4,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2019,Residentes,Nacionales Mayores,6,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2019,Residentes,Residentes Provinciales,2,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2019,Residentes,Residentes Locales,5,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2019,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2019,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2019,Residentes,Menores,8,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2019,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2019,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2019,Residentes,Residentes Provinciales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2019,Residentes,Residentes Locales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2019,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2019,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2019,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2019,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2019,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2019,Residentes,Residentes Provinciales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2019,Residentes,Residentes Locales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2019,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2019,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2019,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2019,Extranjeros,Extranjeros,23,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2019,Residentes,Nacionales Mayores,11,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2019,Residentes,Residentes Provinciales,11,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2019,Residentes,Residentes Locales,6,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2019,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2019,Residentes,Jubilados y Pensionados,2,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2019,Residentes,Menores,14,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2019,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2019,Residentes,Nacionales Mayores,11,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2019,Residentes,Residentes Provinciales,5,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2019,Residentes,Residentes Locales,18,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2019,Residentes,Estudiantes,40,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2019,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2019,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2019,Extranjeros,Extranjeros,20,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2019,Residentes,Nacionales Mayores,10,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2019,Residentes,Residentes Provinciales,11,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2019,Residentes,Residentes Locales,17,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2019,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2019,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2019,Residentes,Menores,9,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2019,Extranjeros,Extranjeros,3,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2019,Residentes,Nacionales Mayores,21,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2019,Residentes,Residentes Provinciales,15,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2019,Residentes,Residentes Locales,24,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2019,Residentes,Estudiantes,9,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2019,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2019,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2019,Extranjeros,Extranjeros,1,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2019,Residentes,Nacionales Mayores,13,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2019,Residentes,Residentes Provinciales,13,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2019,Residentes,Residentes Locales,16,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2019,Residentes,Estudiantes,20,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2019,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2019,Residentes,Menores,27,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2019,Extranjeros,Extranjeros,13,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2019,Residentes,Nacionales Mayores,12,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2019,Residentes,Residentes Provinciales,16,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2019,Residentes,Residentes Locales,22,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2019,Residentes,Estudiantes,300,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2019,Residentes,Jubilados y Pensionados,1,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2019,Residentes,Menores,14,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2019,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2019,Residentes,Nacionales Mayores,4,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2019,Residentes,Residentes Provinciales,11,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2019,Residentes,Residentes Locales,8,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2019,Residentes,Estudiantes,29,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2019,Residentes,Jubilados y Pensionados,1,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2019,Residentes,Menores,3,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2019,Extranjeros,Extranjeros,4,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2019,Residentes,Nacionales Mayores,2,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2019,Residentes,Residentes Provinciales,5,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2019,Residentes,Residentes Locales,33,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2019,Residentes,Estudiantes,62,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2019,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2019,Residentes,Menores,6,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2019,Extranjeros,Extranjeros,53,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2019,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2019,Residentes,Residentes Provinciales,8,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2019,Residentes,Residentes Locales,39,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2019,Residentes,Estudiantes,12,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2019,Residentes,Jubilados y Pensionados,1,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,12,2019,Residentes,Menores,32,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2020,Extranjeros,Extranjeros,153,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2020,Residentes,Nacionales Mayores,15,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2020,Residentes,Residentes Provinciales,73,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2020,Residentes,Residentes Locales,99,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2020,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2020,Residentes,Jubilados y Pensionados,27,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,1,2020,Residentes,Menores,80,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2020,Extranjeros,Extranjeros,22,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2020,Residentes,Nacionales Mayores,1,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2020,Residentes,Residentes Provinciales,21,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2020,Residentes,Residentes Locales,4,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2020,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2020,Residentes,Jubilados y Pensionados,2,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,2,2020,Residentes,Menores,22,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2020,Extranjeros,Extranjeros,1,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2020,Residentes,Nacionales Mayores,1,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2020,Residentes,Residentes Provinciales,1,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2020,Residentes,Residentes Locales,2,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2020,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2020,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,3,2020,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2020,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2020,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2020,Residentes,Residentes Provinciales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2020,Residentes,Residentes Locales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2020,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2020,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,4,2020,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2020,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2020,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2020,Residentes,Residentes Provinciales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2020,Residentes,Residentes Locales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2020,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2020,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,5,2020,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2020,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2020,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2020,Residentes,Residentes Provinciales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2020,Residentes,Residentes Locales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2020,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2020,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,6,2020,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2020,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2020,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2020,Residentes,Residentes Provinciales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2020,Residentes,Residentes Locales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2020,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2020,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,7,2020,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2020,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2020,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2020,Residentes,Residentes Provinciales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2020,Residentes,Residentes Locales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2020,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2020,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,8,2020,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2020,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2020,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2020,Residentes,Residentes Provinciales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2020,Residentes,Residentes Locales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2020,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2020,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,9,2020,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2020,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2020,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2020,Residentes,Residentes Provinciales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2020,Residentes,Residentes Locales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2020,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2020,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,10,2020,Residentes,Menores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2020,Extranjeros,Extranjeros,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2020,Residentes,Nacionales Mayores,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2020,Residentes,Residentes Provinciales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2020,Residentes,Residentes Locales,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2020,Residentes,Estudiantes,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2020,Residentes,Jubilados y Pensionados,,RN El Nogalar de los Toldos
RN,El Nogalar de los Toldos,11,2020,Residentes,Menores,,RN El Nogalar de los Toldos
